id_esito;codice_fiscale_stazione_appaltante;denominazione_stazione_appaltante;nr_lotto;tipo_bando;tipo_settore;oggetto_x;cpv;categoria;rup;cup;cig;data_pubb_esito_scp;luogo_esecuzione;imp_lavori;imp_contrattuale;ribasso_agg;tipo_procedura;asta_elettronica;forcella;appalto_riservato;data_pubb_esito_guue;data_pubb_guri;data_pubb_albo;url_profilo_comm;data_agg_def;termine_pres_dom_off;n_impr_rich;n_impr_inv;n_impr_off;n_impr_amm;criterio_aggiudicazione;data_pres_fine;note_agg;tipo_evento;motivazione;aggiudicatario;url;cfStrutturaProponente;denominazioneStrutturaProponente;oggetto_y;sceltaContraente;importoAggiudicazione;importoSommeLiquidate;dataInizio;dataUltimazione;jsonPartecipanti;jsonAggiudicatari;totalePartecipanti;totaleAggiudicatari;totaleRaggruppamentopartecipanti;totaleRaggruppamentoAggiudicatari;cfPrimoaggiudicatario;denominazionePrimoaggiudicatario
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;542876241F;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;COSTRUZIONI GENERALI EDILQUATTRO S.R..L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80572&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;5428776FA9;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;DI PIETRANTONIO  SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80574&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;5428788992;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;NOVARA REALSTRADE SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80576&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;54288046C7;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;NORD ASFALTI S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80577&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;5428819329;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;SOVESA SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80578&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;5428831D0D;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;MASSANO SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80579&entita=ESITI;00514490010;Citt di Torino;I S SULLE PAVIMENTAZIONI DELLE VIE STRADE E PIAZZE DELLA CITTA  BIL 2013  10 LOTTI  AUTORIZZAZIONE ALLA CONSEGNA ANTICIPATA ALLE DITTE ;01PROCEDURA APERTA;22757.68;11378.84;11/09/2014;07/07/2015;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""07341480015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""MASSANO S.R.L.""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""07341480015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""MASSANO S.R.L.""}]}";1.0;1.0;0.0;0.0;07341480015;MASSANO SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;5428831D0D;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;MASSANO SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80579&entita=ESITI;00514490010;Citt di Torino;ULTERIORI OPERE LAVORI DI I S BIL 2013  LOTTO 8  VIA ROMA  PER EURO 10000000;04PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO;121962.49;78037.51;11/09/2014;30/04/2016;"{""raggruppamento"":[],""partecipante"":[{""codiceFiscale"":""07341480015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""MASSANO S.R.L.""}]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""07341480015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""MASSANO S.R.L.""}]}";1.0;1.0;0.0;0.0;07341480015;MASSANO SRL
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;54288669F0;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;VINSER S.A.S.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80580&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA 27/2014-INTERVENTI STRAORDINARI SULLE VIE, STRADE E PIAZZE DELLA CITTA' - BILANCIO 2013. N. 10 LOTTI;45233141-9;;BERTASIO ROBERTO;;5428891E90;2014-08-21;TORINO;;;;Procedura aperta;No;No;No;;2014-04-15;2014-04-15;www.comune.torino.it/appalti;2014-07-08;2014-05-12;;;;;Prezzo più basso;2015-08-29;;Gara aggiudicata;;TRIPI G. IMPRESA EDILE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=80581&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N.97/2013-MANUTENZIONE STRAORDINARIA AREA OVEST CIRC.3-4-1 CENTRO.  INTERV.URGENTI SUL PATRIMONIO SCOLASTICO. DELIBERA CIPE 32/2010.RETTIFICA E PROROGA TERMINI RELATIVA AL BANDO GIA' PUBBLICATO (COD.96539B)-v.bando su www.comune.torino.it/appalti;45262522-6;OG2 - Restauro e manutenzione dei beni immobili sottoposti a tutela ai sensi delle disposizioni in m;QUINTO ISABELLA;;31978136C3;2014-09-02;;;;;Procedura aperta;No;No;No;;2013-11-19;2013-11-19;www.comune.torino.it/appalti;2014-07-29;2014-02-10;;;;;Prezzo più basso;2015-08-19;;Gara aggiudicata;;EDIL MA.VI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81089&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Affidamento ex art. 30 D.Lgs. n. 163/200 della concessione biennale del servizio pubblico di nido d'infanzia presso i locali di via Ferrari 16e via Vespucci 58;80110000-8;Fornitura di servizi;TOLOMEI Cinzio;;5848631AF9;2014-09-03;TORINO;;;;Procedura aperta;No;No;No;2014-09-03;2014-07-13;;;2014-08-05;2014-07-29;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;ORSA COOP. SOCIALE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81124&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 30/2014 - Gestione triennale del servizio denominato Specialistica CESM da svolgersi sia presso i locali di via Cena che presso le scuole primarie e secondarie di primo grado.;80110000-8;Fornitura di servizi;TOLOMEI Cinzio;;5719371E3E;2014-09-03;TORINO;;;;Procedura ristretta;No;No;No;2014-09-03;2014-05-27;;;2014-07-15;2014-06-11;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;ALLEGRO CON MOTO s.c.s. a R.L. Onlus;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81131&entita=ESITI;00514490010;Citt di Torino;SERVIZIO DI SPECIALISTICA CESM INDIZIONE PROCEDURA RISTRETTA APPROVAZIONE DEL CAPITOLATO SPESA COMPLESSIVA EURO 51000000 OLTRE IVA IN ESECUZIONE ;02PROCEDURA RISTRETTA;343545.48;343545.33;14/08/2014;30/06/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""04959970015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""ALLEGRO CON MOTO SOCIETA' COOPERATIVA SOCIALE A R.L. ONLUS""}]}";0.0;1.0;0.0;0.0;04959970015;ALLEGRO CON MOTO SOCIETA COOPERATIVA SOCIALE A RL ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 30/2014 - Gestione triennale del servizio denominato Specialistica CESM da svolgersi sia presso i locali di via Cena che presso le scuole primarie e secondarie di primo grado.;80110000-8;Fornitura di servizi;TOLOMEI Cinzio;;5719371E3E;2014-09-03;TORINO;;;;Procedura ristretta;No;No;No;2014-09-03;2014-05-27;;;2014-07-15;2014-06-11;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;ALLEGRO CON MOTO s.c.s. a R.L. Onlus;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81131&entita=ESITI;00514490010;Citt di Torino;SERVIZIO DI SPECIALISTICA CESM PROCEDURA RISTRETTA N 302014 AUTORIZZAZIONE CONSEGNA ANTICIPATA PER UN IMPORTO DI EURO 13364461 CIG 5719371E3E ;02PROCEDURA RISTRETTA;395304.68;395301.04;22/12/2014;30/06/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""04959970015"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""ALLEGRO CON MOTO SOCIETA' COOPERATIVA SOCIALE A R.L. ONLUS""}]}";0.0;1.0;0.0;0.0;04959970015;ALLEGRO CON MOTO SOCIETA COOPERATIVA SOCIALE A RL ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 12/2014 - Servizio di manutenzione patrimonio arboreo - Anno 2014;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;54768610AD;2014-09-08;TORINO;;;;Procedura aperta;No;No;No;2014-09-08;2014-04-03;;;2014-07-29;2014-05-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;000000000000000000000;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81313&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 12/2014 - Servizio di manutenzione patrimonio arboreo - Anno 2014;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;547686759F;2014-09-08;TORINO;;;;Procedura aperta;No;No;No;2014-09-08;2014-04-03;;;2014-07-29;2014-05-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;LA NUOVA COOPERATIVA S.C.S.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81315&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 12/2014 - Servizio di manutenzione patrimonio arboreo - Anno 2014;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;5476875C37;2014-09-08;TORINO;;;;Procedura aperta;No;No;No;2014-09-08;2014-04-03;;;2014-07-29;2014-05-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;Tecnoverde s.a.s.. di Lombardi Fabrizio & C;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81316&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 12/2014 - Servizio di manutenzione patrimonio arboreo - Anno 2014;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;547688005B;2014-09-08;TORINO;;;;Procedura aperta;No;No;No;2014-09-08;2014-04-03;;;2014-07-29;2014-05-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;CONSORZIO COMPAGNIA DEI SERVIZI S.C;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81317&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 12/2014 - Servizio di manutenzione patrimonio arboreo - Anno 2014;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;547688654D;2014-09-08;TORINO;;;;Procedura aperta;No;No;No;2014-09-08;2014-04-03;;;2014-07-29;2014-05-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;A.T.I. COOP. AGRIFOREST/ARES s.a.s./PROGETTO VERDE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81318&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 12/2014 - Servizio di manutenzione patrimonio arboreo - Anno 2014;77341000-2;Fornitura di servizi;BERTOLOTTO Claudia;;5476893B12;2014-09-08;TORINO;;;;Procedura aperta;No;No;No;2014-09-08;2014-04-03;;;2014-07-29;2014-05-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;000000000000000000000;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81319&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01012015  31012015;01PROCEDURA APERTA;10722.96;10511.68;01/01/2015;31/01/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01022015  28022015;01PROCEDURA APERTA;10722.96;10511.68;01/02/2015;28/02/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01032015  31032015;01PROCEDURA APERTA;21234.64;21023.36;01/03/2015;31/03/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01042015  30042015;01PROCEDURA APERTA;13973.25;13730.72;01/04/2015;30/04/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01052015  31052015;01PROCEDURA APERTA;10722.96;10511.68;01/05/2015;31/05/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01062015  30062015;01PROCEDURA APERTA;10722.96;10511.68;01/06/2015;30/06/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 128/2013 - Servizio di pulizia ordinaria degli edifici sedi di uffici e magazzini comunali. Periodo: 01/07/2014 - 30/06/2017.;90919200-4;Fornitura di servizi;SCIAJNO MONICA;;55010580AC;2014-09-10;TORINO;;;;Procedura aperta;No;No;No;2014-08-27;2014-01-23;;;2014-07-15;2014-04-28;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOPERATIVA SOCIALE QUADRIFOGLIO TRE HANDICAP ED E;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=81422&entita=ESITI;00514490010;Citt di Torino;05301A ULTERIORE IMPEGNO DI SPESA PROCEDURA APERTA N 1282013 SERVIZIO DI PULIZIA DI UFFICI E MAGAZZINI COMUNALI PERIODO 01072015  31072015;01PROCEDURA APERTA;12222.96;12011.68;01/07/2015;31/07/2015;"{""raggruppamento"":[],""partecipante"":[]}";"{""aggiudicatarioRaggruppamento"":[],""aggiudicatario"":[{""codiceFiscale"":""06598310016"",""identificativoFiscaleEstero"":null,""ragioneSociale"":""COOPERATIVA SOCIALE QUADRIFOGLIO TRE - HANDICAP ED EMARGINAZIONE - ONLUS""}]}";0.0;1.0;0.0;0.0;06598310016;COOPERATIVA SOCIALE QUADRIFOGLIO TRE  HANDICAP ED EMARGINAZIONE  ONLUS
